"Step","baseline 8c1 dim 512 - train/lm_loss","baseline 8c1 dim 512 - train/lm_loss__MIN","baseline 8c1 dim 512 - train/lm_loss__MAX","default vector 8c1 ema dim 512 - train/lm_loss","default vector 8c1 ema dim 512 - train/lm_loss__MIN","default vector 8c1 ema dim 512 - train/lm_loss__MAX"
"2950","3.59375","3.59375","3.59375","3.53125","3.53125","3.53125"
"2951","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"2952","3.609375","3.609375","3.609375","3.59375","3.59375","3.59375"
"2953","3.609375","3.609375","3.609375","3.578125","3.578125","3.578125"
"2954","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"2955","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"2956","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"2957","3.609375","3.609375","3.609375","3.59375","3.59375","3.59375"
"2958","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"2959","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"2960","3.609375","3.609375","3.609375","3.578125","3.578125","3.578125"
"2961","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"2962","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2963","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"2964","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2965","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"2966","3.609375","3.609375","3.609375","3.59375","3.59375","3.59375"
"2967","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"2968","3.609375","3.609375","3.609375","3.609375","3.609375","3.609375"
"2969","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2970","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2971","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"2972","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"2973","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"2974","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"2975","3.609375","3.609375","3.609375","3.578125","3.578125","3.578125"
"2976","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2977","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"2978","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"2979","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2980","3.609375","3.609375","3.609375","3.59375","3.59375","3.59375"
"2981","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"2982","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"2983","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"2984","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2985","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"2986","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"2987","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"2988","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2989","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2990","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"2991","3.625","3.625","3.625","3.59375","3.59375","3.59375"
"2992","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"2993","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2994","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2995","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"2996","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2997","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2998","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"2999","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3000","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3001","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3002","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"3003","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3004","3.625","3.625","3.625","3.578125","3.578125","3.578125"
"3005","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3006","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3007","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3008","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3009","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3010","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3011","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3012","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3013","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3014","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3015","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3016","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3017","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3018","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3019","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3020","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3021","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3022","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3023","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3024","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3025","3.59375","3.59375","3.59375","3.59375","3.59375","3.59375"
"3026","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3027","3.59375","3.59375","3.59375","3.53125","3.53125","3.53125"
"3028","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3029","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3030","3.625","3.625","3.625","3.59375","3.59375","3.59375"
"3031","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3032","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"3033","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3034","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3035","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3036","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3037","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3038","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3039","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3040","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3041","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3042","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3043","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3044","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3045","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3046","3.609375","3.609375","3.609375","3.546875","3.546875","3.546875"
"3047","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3048","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3049","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3050","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3051","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3052","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3053","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3054","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3055","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3056","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3057","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3058","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3059","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3060","3.625","3.625","3.625","3.578125","3.578125","3.578125"
"3061","3.609375","3.609375","3.609375","3.578125","3.578125","3.578125"
"3062","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3063","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3064","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3065","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"3066","3.609375","3.609375","3.609375","3.578125","3.578125","3.578125"
"3067","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3068","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3069","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3070","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3071","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3072","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3073","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3074","3.59375","3.59375","3.59375","3.53125","3.53125","3.53125"
"3075","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3076","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3077","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3078","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3079","3.59375","3.59375","3.59375","3.53125","3.53125","3.53125"
"3080","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3081","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3082","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3083","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3084","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3085","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3086","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"3087","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3088","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3089","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3090","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3091","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3092","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3093","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3094","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3095","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3096","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3097","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3098","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3099","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3100","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3101","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3102","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3103","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3104","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3105","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3106","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3107","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3108","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3109","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3110","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3111","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3112","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3113","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3114","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3115","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3116","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3117","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3118","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3119","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3120","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3121","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3122","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"3123","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"3124","3.59375","3.59375","3.59375","3.53125","3.53125","3.53125"
"3125","3.59375","3.59375","3.59375","3.53125","3.53125","3.53125"
"3126","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3127","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3128","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3129","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3130","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3131","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3132","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3133","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3134","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3135","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3136","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3137","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3138","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3139","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3140","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3141","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3142","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3143","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3144","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3145","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3146","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3147","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3148","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3149","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3150","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3151","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3152","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3153","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3154","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"3155","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3156","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3157","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3158","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3159","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3160","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3161","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3162","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3163","3.5625","3.5625","3.5625","3.5625","3.5625","3.5625"
"3164","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3165","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3166","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"3167","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3168","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3169","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3170","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3171","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3172","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3173","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3174","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3175","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3176","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3177","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3178","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3179","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3180","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3181","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3182","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3183","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3184","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3185","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3186","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3187","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3188","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3189","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3190","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3191","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3192","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3193","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3194","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3195","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3196","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3197","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3198","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"3199","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3200","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3201","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3202","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3203","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3204","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"3205","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3206","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3207","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"3208","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3209","3.609375","3.609375","3.609375","3.5625","3.5625","3.5625"
"3210","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3211","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"3212","3.578125","3.578125","3.578125","3.53125","3.53125","3.53125"
"3213","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3214","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3215","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3216","3.59375","3.59375","3.59375","3.546875","3.546875","3.546875"
"3217","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3218","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3219","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
"3220","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3221","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"3222","3.5625","3.5625","3.5625","3.515625","3.515625","3.515625"
