"Step","default vector 8c1 ema zero init - train/lm_loss","default vector 8c1 ema zero init - train/lm_loss__MIN","default vector 8c1 ema zero init - train/lm_loss__MAX","baseline 8c1 - train/lm_loss","baseline 8c1 - train/lm_loss__MIN","baseline 8c1 - train/lm_loss__MAX"
"3021","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3022","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3023","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3024","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3025","3.265625","3.265625","3.265625","3.296875","3.296875","3.296875"
"3026","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3027","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3028","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3029","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3030","3.265625","3.265625","3.265625","3.28125","3.28125","3.28125"
"3031","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3032","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3033","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3034","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3035","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3036","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3037","3.25","3.25","3.25","3.25","3.25","3.25"
"3038","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3039","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3040","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3041","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3042","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3043","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3044","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3045","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3046","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3047","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3048","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3049","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3050","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3051","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3052","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3053","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3054","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3055","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3056","3.21875","3.21875","3.21875","3.25","3.25","3.25"
"3057","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3058","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3059","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3060","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3061","3.265625","3.265625","3.265625","3.28125","3.28125","3.28125"
"3062","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3063","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3064","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3065","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3066","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3067","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3068","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3069","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3070","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3071","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3072","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3073","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3074","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3075","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3076","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3077","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3078","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3079","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3080","3.265625","3.265625","3.265625","3.296875","3.296875","3.296875"
"3081","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3082","3.265625","3.265625","3.265625","3.28125","3.28125","3.28125"
"3083","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3084","3.265625","3.265625","3.265625","3.28125","3.28125","3.28125"
"3085","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3086","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3087","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3088","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3089","3.234375","3.234375","3.234375","3.28125","3.28125","3.28125"
"3090","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3091","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3092","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3093","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3094","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3095","3.21875","3.21875","3.21875","3.25","3.25","3.25"
"3096","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3097","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3098","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3099","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3100","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3101","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3102","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3103","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3104","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3105","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3106","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3107","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3108","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3109","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3110","3.25","3.25","3.25","3.28125","3.28125","3.28125"
"3111","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3112","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3113","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3114","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3115","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3116","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3117","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3118","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3119","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3120","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3121","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3122","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3123","3.21875","3.21875","3.21875","3.21875","3.21875","3.21875"
"3124","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3125","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3126","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3127","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3128","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3129","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3130","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3131","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3132","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3133","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3134","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3135","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3136","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3137","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3138","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3139","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3140","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3141","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3142","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3143","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3144","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3145","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3146","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3147","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3148","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3149","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3150","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3151","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3152","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3153","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3154","3.25","3.25","3.25","3.25","3.25","3.25"
"3155","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3156","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3157","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3158","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3159","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3160","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3161","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3162","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3163","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3164","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3165","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3166","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3167","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3168","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3169","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3170","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3171","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3172","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3173","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3174","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3175","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3176","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3177","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3178","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3179","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3180","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3181","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3182","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3183","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3184","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3185","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3186","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3187","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3188","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3189","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3190","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3191","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3192","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3193","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3194","3.21875","3.21875","3.21875","3.25","3.25","3.25"
"3195","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3196","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3197","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3198","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3199","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3200","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3201","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3202","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3203","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3204","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3205","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3206","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3207","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3208","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3209","3.25","3.25","3.25","3.265625","3.265625","3.265625"
"3210","3.21875","3.21875","3.21875","3.25","3.25","3.25"
"3211","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3212","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3213","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3214","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3215","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3216","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3217","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3218","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3219","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3220","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3221","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3222","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3223","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3224","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3225","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3226","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3227","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3228","3.25","3.25","3.25","3.25","3.25","3.25"
"3229","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3230","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3231","3.265625","3.265625","3.265625","3.265625","3.265625","3.265625"
"3232","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3233","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3234","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3235","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3236","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3237","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3238","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3239","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3240","3.21875","3.21875","3.21875","3.21875","3.21875","3.21875"
"3241","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3242","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3243","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3244","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3245","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3246","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3247","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3248","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3249","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3250","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3251","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3252","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3253","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3254","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
"3255","3.234375","3.234375","3.234375","3.25","3.25","3.25"
"3256","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3257","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3258","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3259","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3260","3.21875","3.21875","3.21875","3.25","3.25","3.25"
"3261","3.203125","3.203125","3.203125","3.203125","3.203125","3.203125"
"3262","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3263","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3264","3.234375","3.234375","3.234375","3.265625","3.265625","3.265625"
"3265","3.203125","3.203125","3.203125","3.21875","3.21875","3.21875"
"3266","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3267","3.21875","3.21875","3.21875","3.234375","3.234375","3.234375"
"3268","3.203125","3.203125","3.203125","3.234375","3.234375","3.234375"
"3269","3.234375","3.234375","3.234375","3.234375","3.234375","3.234375"
